shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
M110191,40.768052,-73.989328,200001
M110191,40.768452,-73.989029,200002
M110191,40.768966,-73.988657,200003
M110191,40.768966,-73.988657,210001
M110191,40.769102,-73.988559,210002
M110191,40.769782,-73.988069,210003
M110191,40.770082,-73.987849,210004
M110191,40.770402,-73.987609,210005
M110191,40.770667,-73.987416,210006
M110191,40.770667,-73.987416,220001
M110191,40.770912,-73.987239,220002
M110191,40.771032,-73.987159,220003
M110191,40.771312,-73.986959,220004
M110191,40.771662,-73.986699,220005
M110191,40.772282,-73.986239,220006
M110191,40.772689,-73.985951,220007
M110191,40.772689,-73.985951,230001
M110191,40.772792,-73.985879,230002
M110191,40.773532,-73.985349,230003
M110191,40.774172,-73.984879,230004
M110191,40.774385,-73.984723,230005
M110191,40.774385,-73.984723,240001
M110191,40.774472,-73.984659,240002
M110191,40.774792,-73.984429,240003
M110191,40.775412,-73.983969,240004
M110191,40.775678,-73.983754,240005
M120071,40.767133,-73.981803,10001
M120071,40.767092,-73.981719,10002
M120071,40.766582,-73.981779,10003
M120071,40.766282,-73.981809,10004
M120071,40.766462,-73.982259,10005
M120071,40.766471,-73.982282,10006
M120071,40.766471,-73.982282,20001
M120071,40.766542,-73.982449,20002
M120071,40.766702,-73.982819,20003
M120071,40.767912,-73.985709,20004
M120071,40.768010,-73.985944,20005
M120071,40.768010,-73.985944,30001
M120071,40.769102,-73.988559,30002
M120071,40.769281,-73.988983,30003
M120071,40.769281,-73.988983,40001
M120071,40.770052,-73.990809,40002
M120071,40.770302,-73.991399,40003
M120071,40.770202,-73.991469,40004
M120071,40.769993,-73.991622,40005
M120071,40.769993,-73.991622,50001
M120071,40.769972,-73.991639,50002
M120071,40.769632,-73.991879,50003
M120071,40.769112,-73.992259,50004
M120071,40.769012,-73.992329,50005
M120071,40.768372,-73.992809,50006
M120071,40.768198,-73.992934,50007
M120071,40.768198,-73.992934,60001
M120071,40.767752,-73.993259,60002
M120071,40.767122,-73.993719,60003
M120071,40.766492,-73.994169,60004
M120071,40.765956,-73.994567,60005
M120071,40.765956,-73.994567,70001
M120071,40.765872,-73.994629,70002
M120071,40.765242,-73.995089,70003
M120071,40.764622,-73.995549,70004
M120071,40.764077,-73.995938,70005
M120071,40.764077,-73.995938,80001
M120071,40.763992,-73.995999,80002
M120071,40.763372,-73.996459,80003
M120071,40.762742,-73.996919,80004
M120071,40.762632,-73.996999,80005
M120071,40.762112,-73.997379,80006
M120071,40.762052,-73.997419,80007
M120071,40.761958,-73.997485,80008
M120071,40.761958,-73.997485,90001
M120071,40.761492,-73.997819,90002
M120071,40.760812,-73.998319,90003
M120071,40.760617,-73.998454,90004
M120071,40.760617,-73.998454,100001
M120071,40.760482,-73.998549,100002
M120071,40.760142,-73.998789,100003
M120071,40.759892,-73.998979,100004
M120071,40.759832,-73.999019,100005
M120071,40.759552,-73.999229,100006
M120071,40.759002,-73.999629,100007
M120071,40.758962,-73.999659,100008
M120071,40.758842,-73.999749,100009
M120071,40.758692,-73.999859,100010
M120071,40.758352,-74.000099,100011
M120071,40.758272,-74.000159,100012
M120071,40.758077,-74.000306,100013
M120071,40.758077,-74.000306,110001
M120071,40.757942,-74.000409,110002
M120071,40.757672,-74.000599,110003
M120071,40.757382,-74.000819,110004
M120071,40.757052,-74.001069,110005
M120071,40.756452,-74.001509,110006
M120071,40.755812,-74.002009,110007
M120071,40.755611,-74.002139,110008
M120071,40.755611,-74.002139,120001
M120071,40.755102,-74.002469,120002
M120071,40.755002,-74.002549,120003
M120071,40.754792,-74.002719,120004
M120071,40.754682,-74.002799,120005
M120071,40.754532,-74.002909,120006
M120071,40.754382,-74.003019,120007
M120071,40.754272,-74.003099,120008
M120071,40.754112,-74.003219,120009
M120071,40.753942,-74.003339,120010
M120071,40.753452,-74.003699,120011
M120071,40.753372,-74.003759,120012
M120071,40.753272,-74.003839,120013
M120071,40.752662,-74.004299,120014
M120071,40.752568,-74.004359,120015
M120071,40.752568,-74.004359,130001
M120071,40.752012,-74.004719,130002
M120071,40.751402,-74.005179,130003
M120071,40.750864,-74.005569,130004
M120071,40.750864,-74.005569,140001
M120071,40.750782,-74.005629,140002
M120071,40.750162,-74.006079,140003
M120071,40.749932,-74.006249,140004
M120071,40.749522,-74.006549,140005
M120071,40.749292,-74.006709,140006
M120071,40.749102,-74.006849,140007
M120071,40.748882,-74.007009,140008
M120071,40.748812,-74.007119,140009
M120071,40.748732,-74.007199,140010
M120071,40.748632,-74.007279,140011
M120071,40.748362,-74.007479,140012
M120071,40.748304,-74.007523,140013
M120071,40.748304,-74.007523,150001
M120071,40.748152,-74.007639,150002
M120071,40.747902,-74.007849,150003
M120071,40.747452,-74.007939,150004
M120071,40.746882,-74.008049,150005
M120071,40.746802,-74.008059,150006
M120071,40.746062,-74.008199,150007
M120071,40.745892,-74.008229,150008
M120071,40.745872,-74.008229,150009
M120071,40.745522,-74.008289,150010
M120071,40.745432,-74.008299,150011
M120071,40.745372,-74.008149,150012
M120071,40.745222,-74.007799,150013
M120071,40.744872,-74.006929,150014
M120071,40.744842,-74.006859,150015
M120071,40.744822,-74.006809,150016
M120071,40.744782,-74.006719,150017
M120071,40.744642,-74.006389,150018
M120071,40.744420,-74.005867,150019
M120071,40.744420,-74.005867,160001
M120071,40.744022,-74.004929,160002
M120071,40.743442,-74.003539,160003
M120071,40.743332,-74.003619,160004
M120071,40.743168,-74.003739,160005
M120071,40.743168,-74.003739,170001
M120071,40.742992,-74.003869,170002
M120071,40.742852,-74.003969,170003
M120071,40.742682,-74.004109,170004
M120071,40.742652,-74.004129,170005
M120071,40.742552,-74.004209,170006
M120071,40.742282,-74.004429,170007
M120071,40.741612,-74.004789,170008
M120071,40.741572,-74.004809,170009
M120071,40.741362,-74.004929,170010
M120071,40.741082,-74.005079,170011
M120071,40.740862,-74.005169,170012
M120071,40.740562,-74.005219,170013
M120071,40.740181,-74.005268,170014
M120071,40.740181,-74.005268,180001
M120071,40.740022,-74.005289,180002
M120071,40.739402,-74.005389,180003
M120071,40.738832,-74.005475,180004
M120071,40.738832,-74.005475,190001
M120071,40.738742,-74.005489,190002
M120071,40.738132,-74.005589,190003
M120071,40.737542,-74.005679,190004
M120071,40.737252,-74.005729,190005
M120071,40.737162,-74.005739,190006
M120071,40.737072,-74.005719,190007
M120071,40.736992,-74.005679,190008
M120071,40.736932,-74.005619,190009
M120071,40.736892,-74.005559,190010
M120071,40.737542,-74.004839,190011
M120071,40.737788,-74.004547,190012
M120074,40.737923,-74.004386,10001
M120074,40.738132,-74.004139,10002
M120074,40.738392,-74.003859,10003
M120074,40.738742,-74.003449,10004
M120074,40.739072,-74.003079,10005
M120074,40.739382,-74.002789,10006
M120074,40.739742,-74.002519,10007
M120074,40.739954,-74.003020,10008
M120074,40.739954,-74.003020,20001
M120074,40.740862,-74.005169,20002
M120074,40.740972,-74.005409,20003
M120074,40.741041,-74.005591,20004
M120074,40.741041,-74.005591,30001
M120074,40.741052,-74.005619,30002
M120074,40.741622,-74.006979,30003
M120074,40.741806,-74.007433,30004
M120074,40.741806,-74.007433,40001
M120074,40.741882,-74.007619,40002
M120074,40.741912,-74.007699,40003
M120074,40.741952,-74.007789,40004
M120074,40.741992,-74.007879,40005
M120074,40.742132,-74.008209,40006
M120074,40.742472,-74.007949,40007
M120074,40.742822,-74.007699,40008
M120074,40.743012,-74.008139,40009
M120074,40.743182,-74.008529,40010
M120074,40.743398,-74.008489,40011
M120074,40.743398,-74.008489,50001
M120074,40.743952,-74.008389,50002
M120074,40.744672,-74.008249,50003
M120074,40.745022,-74.008199,50004
M120074,40.745372,-74.008149,50005
M120074,40.745452,-74.008139,50006
M120074,40.745740,-74.008085,50007
M120074,40.745740,-74.008085,60001
M120074,40.746092,-74.008019,60002
M120074,40.746792,-74.007879,60003
M120074,40.747502,-74.007749,60004
M120074,40.747912,-74.007669,60005
M120074,40.748072,-74.007569,60006
M120074,40.748192,-74.007479,60007
M120074,40.748682,-74.007119,60008
M120074,40.748772,-74.007069,60009
M120074,40.748882,-74.007009,60010
M120074,40.749102,-74.006849,60011
M120074,40.749292,-74.006709,60012
M120074,40.749522,-74.006549,60013
M120074,40.749702,-74.006949,60014
M120074,40.749942,-74.007509,60015
M120074,40.749949,-74.007526,60016
M120074,40.749949,-74.007526,70001
M120074,40.750052,-74.007759,70002
M120074,40.750282,-74.008299,70003
M120074,40.750352,-74.008299,70004
M120074,40.750452,-74.008289,70005
M120074,40.750582,-74.008259,70006
M120074,40.750802,-74.008189,70007
M120074,40.751062,-74.008089,70008
M120074,40.751702,-74.007839,70009
M120074,40.752226,-74.007629,70010
M120074,40.752226,-74.007629,80001
M120074,40.752402,-74.007559,80002
M120074,40.752842,-74.007409,80003
M120074,40.753102,-74.007309,80004
M120074,40.753772,-74.007049,80005
M120074,40.753962,-74.006959,80006
M120074,40.754272,-74.006769,80007
M120074,40.754452,-74.006649,80008
M120074,40.754882,-74.006329,80009
M120074,40.754882,-74.006329,90001
M120074,40.755972,-74.005519,90002
M120074,40.756302,-74.005289,90003
M120074,40.756392,-74.005229,90004
M120074,40.756430,-74.005201,90005
M120074,40.756430,-74.005201,100001
M120074,40.756972,-74.004809,100002
M120074,40.757132,-74.004689,100003
M120074,40.758142,-74.003949,100004
M120074,40.758282,-74.003849,100005
M120074,40.758692,-74.003559,100006
M120074,40.759112,-74.003259,100007
M120074,40.759192,-74.003199,100008
M120074,40.759502,-74.002979,100009
M120074,40.759542,-74.002949,100010
M120074,40.759672,-74.002849,100011
M120074,40.759962,-74.002639,100012
M120074,40.760152,-74.002499,100013
M120074,40.760202,-74.002459,100014
M120074,40.760432,-74.002279,100015
M120074,40.760512,-74.002219,100016
M120074,40.760712,-74.002069,100017
M120074,40.760800,-74.002003,100018
M120074,40.760800,-74.002003,110001
M120074,40.761062,-74.001809,110002
M120074,40.761332,-74.001619,110003
M120074,40.761482,-74.001499,110004
M120074,40.761972,-74.001079,110005
M120074,40.762072,-74.000939,110006
M120074,40.762532,-74.000309,110007
M120074,40.762599,-74.000218,110008
M120074,40.762599,-74.000218,120001
M120074,40.763042,-73.999619,120002
M120074,40.763372,-73.999229,120003
M120074,40.763572,-73.999019,120004
M120074,40.763612,-73.998979,120005
M120074,40.763812,-73.998819,120006
M120074,40.763892,-73.998749,120007
M120074,40.764022,-73.998639,120008
M120074,40.764072,-73.998599,120009
M120074,40.764222,-73.998489,120010
M120074,40.764321,-73.998418,120011
M120074,40.764321,-73.998418,130001
M120074,40.764852,-73.998039,130002
M120074,40.765082,-73.997879,130003
M120074,40.765302,-73.997729,130004
M120074,40.765462,-73.997619,130005
M120074,40.765615,-73.997508,130006
M120074,40.765615,-73.997508,140001
M120074,40.766112,-73.997149,140002
M120074,40.766732,-73.996699,140003
M120074,40.767362,-73.996219,140004
M120074,40.767982,-73.995789,140005
M120074,40.768120,-73.995685,140006
M120074,40.768120,-73.995685,150001
M120074,40.768992,-73.995029,150002
M120074,40.769252,-73.994839,150003
M120074,40.769412,-73.994669,150004
M120074,40.769552,-73.994549,150005
M120074,40.769842,-73.994319,150006
M120074,40.769945,-73.994310,150007
M120074,40.769945,-73.994310,160001
M120074,40.769962,-73.994309,160002
M120074,40.770052,-73.994299,160003
M120074,40.770382,-73.994249,160004
M120074,40.770622,-73.994219,160005
M120074,40.770972,-73.994149,160006
M120074,40.771032,-73.994129,160007
M120074,40.771102,-73.994099,160008
M120074,40.771212,-73.994029,160009
M120074,40.771332,-73.993899,160010
M120074,40.770972,-73.993019,160011
M120074,40.770302,-73.991399,160012
M120074,40.770264,-73.991309,160013
M120074,40.770264,-73.991309,170001
M120074,40.770052,-73.990809,170002
M120074,40.769102,-73.988559,170003
M120074,40.768916,-73.988113,170004
M120074,40.768916,-73.988113,180001
M120074,40.767912,-73.985709,180002
M120074,40.767743,-73.985307,180003
M120074,40.767743,-73.985307,190001
M120074,40.766702,-73.982819,190002
M120074,40.766774,-73.982768,190003
M120074,40.766774,-73.982768,200001
M120074,40.767132,-73.982519,200002
M120074,40.767402,-73.982349,200003
M120074,40.767201,-73.981941,200004
M150011,40.803182,-73.932486,10001
M150011,40.803242,-73.932629,10002
M150011,40.803312,-73.932799,10003
M150011,40.803362,-73.932929,10004
M150011,40.803422,-73.933089,10005
M150011,40.803052,-73.933349,10006
M150011,40.802762,-73.933559,10007
M150011,40.802445,-73.933787,10008
M150011,40.802445,-73.933787,20001
M150011,40.802052,-73.934069,20002
M150011,40.801972,-73.934129,20003
M150011,40.801442,-73.934519,20004
M150011,40.800812,-73.934979,20005
M150011,40.800541,-73.935177,20006
M150011,40.800541,-73.935177,30001
M150011,40.800182,-73.935439,30002
M150011,40.799562,-73.935899,30003
M150011,40.798922,-73.936339,30004
M150011,40.798642,-73.936548,30005
M150011,40.798642,-73.936548,40001
M150011,40.798292,-73.936809,40002
M150011,40.797672,-73.937279,40003
M150011,40.796992,-73.937769,40004
M150011,40.796699,-73.937982,40005
M150011,40.796699,-73.937982,50001
M150011,40.796292,-73.938279,50002
M150011,40.795952,-73.938519,50003
M150011,40.795822,-73.938619,50004
M150011,40.795062,-73.939189,50005
M150011,40.794802,-73.939379,50006
M150011,40.794802,-73.939379,60001
M150011,40.794462,-73.939629,60002
M150011,40.793812,-73.940109,60003
M150011,40.793598,-73.940262,60004
M150011,40.793598,-73.940262,70001
M150011,40.793182,-73.940559,70002
M150011,40.792542,-73.941029,70003
M150011,40.792022,-73.941409,70004
M150011,40.791892,-73.941499,70005
M150011,40.791648,-73.941675,70006
M150011,40.791648,-73.941675,80001
M150011,40.791282,-73.941939,80002
M150011,40.790622,-73.942429,80003
M150011,40.790306,-73.942656,80004
M150011,40.790306,-73.942656,90001
M150011,40.789942,-73.942919,90002
M150011,40.789292,-73.943399,90003
M150011,40.788732,-73.943819,90004
M150011,40.788682,-73.943849,90005
M150011,40.788552,-73.943939,90006
M150011,40.788535,-73.943951,90007
M150011,40.788535,-73.943951,100001
M150011,40.788032,-73.944329,100002
M150011,40.787962,-73.944379,100003
M150011,40.787512,-73.944709,100004
M150011,40.787432,-73.944769,100005
M150011,40.787331,-73.944843,100006
M150011,40.787331,-73.944843,110001
M150011,40.786802,-73.945229,110002
M150011,40.786702,-73.945299,110003
M150011,40.786162,-73.945699,110004
M150011,40.785672,-73.946049,110005
M150011,40.785042,-73.946502,110006
M150011,40.785042,-73.946502,120001
M150011,40.784922,-73.946589,120002
M150011,40.784242,-73.947089,120003
M150011,40.784096,-73.947195,120004
M150011,40.784096,-73.947195,130001
M150011,40.783652,-73.947519,130002
M150011,40.783562,-73.947589,130003
M150011,40.782942,-73.948029,130004
M150011,40.782651,-73.948246,130005
M150011,40.782651,-73.948246,140001
M150011,40.782312,-73.948499,140002
M150011,40.782152,-73.948619,140003
M150011,40.781682,-73.948959,140004
M150011,40.781486,-73.949102,140005
M150011,40.781486,-73.949102,150001
M150011,40.781052,-73.949419,150002
M150011,40.780432,-73.949879,150003
M150011,40.779802,-73.950339,150004
M150011,40.779631,-73.950460,150005
M150011,40.779631,-73.950460,160001
M150011,40.779172,-73.950789,160002
M150011,40.778552,-73.951279,160003
M150011,40.778394,-73.951384,160004
M150011,40.778394,-73.951384,170001
M150011,40.777862,-73.951739,170002
M150011,40.777182,-73.952229,170003
M150011,40.776552,-73.952699,170004
M150011,40.776278,-73.952896,170005
M150011,40.776278,-73.952896,180001
M150011,40.775912,-73.953159,180002
M150011,40.775282,-73.953629,180003
M150011,40.775030,-73.953813,180004
M150011,40.775030,-73.953813,190001
M150011,40.774652,-73.954089,190002
M150011,40.774012,-73.954549,190003
M150011,40.773332,-73.955059,190004
M150011,40.772895,-73.955369,190005
M150011,40.772895,-73.955369,200001
M150011,40.772642,-73.955549,200002
M150011,40.772012,-73.956009,200003
M150011,40.771372,-73.956479,200004
M150011,40.770799,-73.956897,200005
M150011,40.770799,-73.956897,210001
M150011,40.770742,-73.956939,210002
M150011,40.770112,-73.957399,210003
M150011,40.769472,-73.957889,210004
M150011,40.768782,-73.958379,210005
M150011,40.768706,-73.958434,210006
M150011,40.768706,-73.958434,220001
M150011,40.768132,-73.958849,220002
M150011,40.767482,-73.959319,220003
M150011,40.767306,-73.959444,220004
M150011,40.767306,-73.959444,230001
M150011,40.766862,-73.959759,230002
M150011,40.766232,-73.960229,230003
M150011,40.765966,-73.960422,230004
M150011,40.765966,-73.960422,240001
M150011,40.765602,-73.960689,240002
M150011,40.764982,-73.961139,240003
M150011,40.764882,-73.961209,240004
M150011,40.764642,-73.961385,240005
M150011,40.764642,-73.961385,250001
M150011,40.764352,-73.961599,250002
M150011,40.763732,-73.962049,250003
M150011,40.763692,-73.962079,250004
M150011,40.763447,-73.962257,250005
M150011,40.763447,-73.962257,260001
M150011,40.763102,-73.962509,260002
M150011,40.762482,-73.962969,260003
M150011,40.761852,-73.963429,260004
M150011,40.761497,-73.963693,260005
M150011,40.761497,-73.963693,270001
M150011,40.761422,-73.963749,270002
M150011,40.761222,-73.963889,270003
M150011,40.761052,-73.964019,270004
M150011,40.760932,-73.964109,270005
M150011,40.760812,-73.964199,270006
M150011,40.760602,-73.964349,270007
M150011,40.759972,-73.964819,270008
M150011,40.759342,-73.965269,270009
M150011,40.759292,-73.965309,270010
M150011,40.758965,-73.965551,270011
M150011,40.758965,-73.965551,280001
M150011,40.758632,-73.965799,280002
M150011,40.758022,-73.966239,280003
M150011,40.757382,-73.966699,280004
M150011,40.757128,-73.966885,280005
M150011,40.757128,-73.966885,290001
M150011,40.756782,-73.967139,290002
M150011,40.756132,-73.967619,290003
M150011,40.755502,-73.968079,290004
M150011,40.754862,-73.968539,290005
M150011,40.754599,-73.968729,290006
M150011,40.754599,-73.968729,300001
M150011,40.754242,-73.968989,300002
M150011,40.753622,-73.969439,300003
M150011,40.753002,-73.969899,300004
M150011,40.752872,-73.969999,300005
M150011,40.752452,-73.970301,300006
M150011,40.752452,-73.970301,310001
M150011,40.752372,-73.970359,310002
M150011,40.751752,-73.970809,310003
M150011,40.751122,-73.971279,310004
M150011,40.750492,-73.971729,310005
M150011,40.750202,-73.971939,310006
M150011,40.749802,-73.972229,310007
M150011,40.749480,-73.972465,310008
M150011,40.749480,-73.972465,320001
M150011,40.749162,-73.972699,320002
M150011,40.748542,-73.973149,320003
M150011,40.747932,-73.973589,320004
M150011,40.747614,-73.973826,320005
M150011,40.747614,-73.973826,330001
M150011,40.747302,-73.974059,330002
M150011,40.746682,-73.974509,330003
M150011,40.746592,-73.974569,330004
M150011,40.746512,-73.974629,330005
M150011,40.746442,-73.974679,330006
M150011,40.746362,-73.974739,330007
M150011,40.746156,-73.974890,330008
M150011,40.746156,-73.974890,340001
M150011,40.746062,-73.974959,340002
M150011,40.745712,-73.975219,340003
M150011,40.745452,-73.975409,340004
M150011,40.745102,-73.975659,340005
M150011,40.744782,-73.975899,340006
M150011,40.744382,-73.976189,340007
M150011,40.744102,-73.976389,340008
M150011,40.743831,-73.976584,340009
M150011,40.743831,-73.976584,350001
M150011,40.743492,-73.976829,350002
M150011,40.742872,-73.977279,350003
M150011,40.742614,-73.977466,350004
M150011,40.742614,-73.977466,360001
M150011,40.742252,-73.977729,360002
M150011,40.742162,-73.977789,360003
M150011,40.741642,-73.978179,360004
M150011,40.741089,-73.978580,360005
M150011,40.741089,-73.978580,370001
M150011,40.741022,-73.978629,370002
M150011,40.740402,-73.979069,370003
M150011,40.739782,-73.979529,370004
M150011,40.739172,-73.979989,370005
M150011,40.738912,-73.980174,370006
M150011,40.738912,-73.980174,380001
M150011,40.738822,-73.980239,380002
M150011,40.738542,-73.980439,380003
M150011,40.738292,-73.980599,380004
M150011,40.737882,-73.980869,380005
M150011,40.737491,-73.981140,380006
M150011,40.737491,-73.981140,390001
M150011,40.737192,-73.981349,390002
M150011,40.736552,-73.981819,390003
M150011,40.736012,-73.982209,390004
M150011,40.735719,-73.982426,390005
M150011,40.735719,-73.982426,400001
M150011,40.735702,-73.982439,400002
M150011,40.735382,-73.982669,400003
M150011,40.734842,-73.983119,400004
M150011,40.734252,-73.983549,400005
M150011,40.733985,-73.983741,400006
M150011,40.733985,-73.983741,410001
M150011,40.733932,-73.983779,410002
M150011,40.733692,-73.983959,410003
M150011,40.733022,-73.984439,410004
M150011,40.732469,-73.984845,410005
M150011,40.732469,-73.984845,420001
M150011,40.732342,-73.984939,420002
M150011,40.732102,-73.985109,420003
M150011,40.731652,-73.985439,420004
M150011,40.731012,-73.985909,420005
M150011,40.730767,-73.986089,420006
M150011,40.730767,-73.986089,430001
M150011,40.730632,-73.986189,430002
M150011,40.730372,-73.986379,430003
M150011,40.730022,-73.986629,430004
M150011,40.729772,-73.986809,430005
M150011,40.729182,-73.987239,430006
M150011,40.728867,-73.987464,430007
M150011,40.728867,-73.987464,440001
M150011,40.728582,-73.987669,440002
M150011,40.727982,-73.988119,440003
M150011,40.727392,-73.988539,440004
M150011,40.727135,-73.988723,440005
M150011,40.727135,-73.988723,450001
M150011,40.726782,-73.988979,450002
M150011,40.726182,-73.989429,450003
M150011,40.725572,-73.989869,450004
M150011,40.725320,-73.990051,450005
M150011,40.725320,-73.990051,460001
M150011,40.724922,-73.990339,460002
M150011,40.724272,-73.990809,460003
M150011,40.724032,-73.990979,460004
M150011,40.723702,-73.990979,460005
M150011,40.723562,-73.991039,460006
M150011,40.723512,-73.990879,460007
M150011,40.723402,-73.990479,460008
M150011,40.723379,-73.990401,460009
M150011,40.723379,-73.990401,470001
M150011,40.723352,-73.990309,470002
M150011,40.723092,-73.989439,470003
M150011,40.723042,-73.989269,470004
M150011,40.722862,-73.988679,470005
M150011,40.722782,-73.988779,470006
M150011,40.722682,-73.988859,470007
M150011,40.722552,-73.988909,470008
M150011,40.722501,-73.988928,470009
M150011,40.722501,-73.988928,480001
M150011,40.721672,-73.989259,480002
M150011,40.720522,-73.989829,480003
M150011,40.719396,-73.990415,480004
M150011,40.719396,-73.990415,490001
M150011,40.719312,-73.990459,490002
M150011,40.719202,-73.990509,490003
M150011,40.719162,-73.990529,490004
M150011,40.718332,-73.990959,490005
M150011,40.717412,-73.991429,490006
M150011,40.716355,-73.991966,490007
M150011,40.716355,-73.991966,500001
M150011,40.716232,-73.992029,500002
M150011,40.715112,-73.992609,500003
M150011,40.714839,-73.992753,500004
M150011,40.714839,-73.992753,510001
M150011,40.714752,-73.992799,510002
M150011,40.714652,-73.992839,510003
M150011,40.714542,-73.992849,510004
M150011,40.714352,-73.992819,510005
M150011,40.713832,-73.992749,510006
M150011,40.713162,-73.992649,510007
M150011,40.713032,-73.992629,510008
M150011,40.712630,-73.992568,510009
M150011,40.712630,-73.992568,520001
M150011,40.712442,-73.992539,520002
M150011,40.711752,-73.992439,520003
M150011,40.711342,-73.992379,520004
M150011,40.711182,-73.992339,520005
M150011,40.710892,-73.992189,520006
M150011,40.710682,-73.992119,520007
M150011,40.710292,-73.992029,520008
M150011,40.710112,-73.991939,520009
M150011,40.709812,-73.991779,520010
M150011,40.709992,-73.991789,520011
M150011,40.710122,-73.991829,520012
M150011,40.710335,-73.991866,520013
M150023,40.803182,-73.932486,10001
M150023,40.803242,-73.932629,10002
M150023,40.803312,-73.932799,10003
M150023,40.803362,-73.932929,10004
M150023,40.803422,-73.933089,10005
M150023,40.803052,-73.933349,10006
M150023,40.802762,-73.933559,10007
M150023,40.802445,-73.933787,10008
M150023,40.802445,-73.933787,20001
M150023,40.802052,-73.934069,20002
M150023,40.801972,-73.934129,20003
M150023,40.801442,-73.934519,20004
M150023,40.800812,-73.934979,20005
M150023,40.800541,-73.935177,20006
M150023,40.800541,-73.935177,30001
M150023,40.800182,-73.935439,30002
M150023,40.799562,-73.935899,30003
M150023,40.798922,-73.936339,30004
M150023,40.798642,-73.936548,30005
M150023,40.798642,-73.936548,40001
M150023,40.798292,-73.936809,40002
M150023,40.797672,-73.937279,40003
M150023,40.796992,-73.937769,40004
M150023,40.796699,-73.937982,40005
M150023,40.796699,-73.937982,50001
M150023,40.796292,-73.938279,50002
M150023,40.795952,-73.938519,50003
M150023,40.795822,-73.938619,50004
M150023,40.795062,-73.939189,50005
M150023,40.794802,-73.939379,50006
M150023,40.794802,-73.939379,60001
M150023,40.794462,-73.939629,60002
M150023,40.793812,-73.940109,60003
M150023,40.793598,-73.940262,60004
M150023,40.793598,-73.940262,70001
M150023,40.793182,-73.940559,70002
M150023,40.792542,-73.941029,70003
M150023,40.792022,-73.941409,70004
M150023,40.791892,-73.941499,70005
M150023,40.791648,-73.941675,70006
M150023,40.791648,-73.941675,80001
M150023,40.791282,-73.941939,80002
M150023,40.790622,-73.942429,80003
M150023,40.790306,-73.942656,80004
M150023,40.790306,-73.942656,90001
M150023,40.789942,-73.942919,90002
M150023,40.789292,-73.943399,90003
M150023,40.788732,-73.943819,90004
M150023,40.788682,-73.943849,90005
M150023,40.788552,-73.943939,90006
M150023,40.788535,-73.943951,90007
M150023,40.788535,-73.943951,100001
M150023,40.788032,-73.944329,100002
M150023,40.787962,-73.944379,100003
M150023,40.787512,-73.944709,100004
M150023,40.787432,-73.944769,100005
M150023,40.787331,-73.944843,100006
M150023,40.787331,-73.944843,110001
M150023,40.786802,-73.945229,110002
M150023,40.786702,-73.945299,110003
M150023,40.786162,-73.945699,110004
M150023,40.785672,-73.946049,110005
M150023,40.785042,-73.946502,110006
M150023,40.785042,-73.946502,120001
M150023,40.784922,-73.946589,120002
M150023,40.784242,-73.947089,120003
M150023,40.784096,-73.947195,120004
M150023,40.784096,-73.947195,130001
M150023,40.783652,-73.947519,130002
M150023,40.783562,-73.947589,130003
M150023,40.782942,-73.948029,130004
M150023,40.782651,-73.948246,130005
M150023,40.782651,-73.948246,140001
M150023,40.782312,-73.948499,140002
M150023,40.782152,-73.948619,140003
M150023,40.781682,-73.948959,140004
M150023,40.781486,-73.949102,140005
M150023,40.781486,-73.949102,150001
M150023,40.781052,-73.949419,150002
M150023,40.780432,-73.949879,150003
M150023,40.779802,-73.950339,150004
M150023,40.779631,-73.950460,150005
M150023,40.779631,-73.950460,160001
M150023,40.779172,-73.950789,160002
M150023,40.778552,-73.951279,160003
M150023,40.778394,-73.951384,160004
M150023,40.778394,-73.951384,170001
M150023,40.777862,-73.951739,170002
M150023,40.777182,-73.952229,170003
M150023,40.776552,-73.952699,170004
M150023,40.776278,-73.952896,170005
M150023,40.776278,-73.952896,180001
M150023,40.775912,-73.953159,180002
M150023,40.775282,-73.953629,180003
M150023,40.775030,-73.953813,180004
M150023,40.775030,-73.953813,190001
M150023,40.774652,-73.954089,190002
M150023,40.774012,-73.954549,190003
M150023,40.773332,-73.955059,190004
M150023,40.772895,-73.955369,190005
M150023,40.772895,-73.955369,200001
M150023,40.772642,-73.955549,200002
M150023,40.772012,-73.956009,200003
M150023,40.771372,-73.956479,200004
M150023,40.770799,-73.956897,200005
M150023,40.770799,-73.956897,210001
M150023,40.770742,-73.956939,210002
M150023,40.770112,-73.957399,210003
M150023,40.769472,-73.957889,210004
M150023,40.768782,-73.958379,210005
M150023,40.768706,-73.958434,210006
M150023,40.768706,-73.958434,220001
M150023,40.768132,-73.958849,220002
M150023,40.767482,-73.959319,220003
M150023,40.767306,-73.959444,220004
M150023,40.767306,-73.959444,230001
M150023,40.766862,-73.959759,230002
M150023,40.766232,-73.960229,230003
M150023,40.765966,-73.960422,230004
M150023,40.765966,-73.960422,240001
M150023,40.765602,-73.960689,240002
M150023,40.764982,-73.961139,240003
M150023,40.764882,-73.961209,240004
M150023,40.764642,-73.961385,240005
M150023,40.764642,-73.961385,250001
M150023,40.764352,-73.961599,250002
M150023,40.763732,-73.962049,250003
M150023,40.763692,-73.962079,250004
M150023,40.763447,-73.962257,250005
M150023,40.763447,-73.962257,260001
