trip_id,stop_id
11931992,7166
11931992,7879
11931992,7878
11931992,7877
11931992,7876
11931993,7398
11931993,7347
11931993,7402
11931993,7353
11931993,7355
11931993,7166
11931993,7879
11931993,7878
11931993,7877
11931993,7876
11931994,7398
11931994,7347
11931994,7402
11931994,7353
11931994,7355
11931994,7166
11931994,7879
11931994,7878
11931994,7877
11931994,7876
11931995,7398
11931995,7347
11931995,7402
11931995,7353
11931995,7355
11931995,7166
11931995,7879
11931995,7878
11931995,7877
11931995,7876
11931996,7398
11931996,7347
11931996,7402
11931996,7353
11931997,7398
11931997,7347
11931997,7402
11931997,7353
11931998,7398
11931998,7347
11931998,7402
11931998,7353
11931999,7398
11931999,7347
11931999,7402
11931999,7353
11932000,7398
11932000,7347
11932000,7402
11932000,7353
11932001,7398
11932001,7347
11932001,7402
11932001,7353
11932002,7398
11932002,7347
11932002,7402
11932002,7353
11932003,7398
11932003,7347
11932003,7402
11932003,7353
11932004,7398
11932004,7347
11932004,7402
11932004,7353
11932005,7398
11932005,7347
11932005,7402
11932005,7353
11932006,7398
11932006,7347
11932006,7402
11932006,7353
11932007,7398
11932007,7347
11932007,7402
11932007,7353
11932008,7876
11932008,7874
11932008,7873
11932008,7872
11932008,7397
11932008,7362
11932008,7364
11931813_M21,7876
11931813_M21,7874
11931813_M21,7873
11931813_M21,7872
11931813_M21,7397
11931813_M21,7362
11931813_M21,7364
11931813_M21,7392
11931813_M21,7342
11931813_M21,7396
11931814_M11,7876
11931814_M11,7874
11931814_M11,7873
11931814_M11,7872
11931814_M11,7397
11931814_M11,7362
11931814_M11,7364
11931814_M11,7392
11931814_M11,7342
11931814_M11,7396
11931814_M21,7876
11931814_M21,7874
11931814_M21,7873
11931814_M21,7872
11931814_M21,7397
11931814_M21,7362
11931814_M21,7364
11931814_M21,7392
11931814_M21,7342
11931814_M21,7396
11931815_M11,7876
11931815_M11,7874
11931815_M11,7873
11931815_M11,7872
11931815_M11,7397
11931815_M11,7362
11931815_M11,7364
11931815_M11,7392
11931815_M11,7342
11931815_M11,7396
11931815_M21,7876
11931815_M21,7874
11931815_M21,7873
11931815_M21,7872
11931815_M21,7397
11931815_M21,7362
11931815_M21,7364
11931815_M21,7392
11931815_M21,7342
11931815_M21,7396
11931816_M11,7876
11931816_M11,7874
11931816_M11,7873
11931816_M11,7872
11931816_M11,7397
11931816_M11,7362
11931816_M11,7364
11931816_M11,7392
11931816_M11,7342
11931816_M11,7396
11931816_M21,7876
11931816_M21,7874
11931816_M21,7873
11931816_M21,7872
11931816_M21,7397
11931816_M21,7362
11931816_M21,7364
11931816_M21,7392
11931816_M21,7342
11931816_M21,7396
11931817_M11,7876
11931817_M11,7874
11931817_M11,7873
11931817_M11,7872
11931817_M11,7397
11931817_M11,7362
11931817_M11,7364
11931817_M11,7392
11931817_M11,7342
11931817_M11,7396
11931817_M21,7876
11931817_M21,7874
11931833_M21,7364
11931833_M21,7392
11931833_M21,7342
11931833_M21,7396
11931834_M11,7876
11931834_M11,7874
11931834_M11,7873
11931834_M11,7872
11931834_M11,7397
11931834_M11,7362
11931834_M11,7364
11931834_M11,7392
11931834_M11,7342
11931834_M11,7396
11931834_M21,7876
11931834_M21,7874
11931834_M21,7873
11931834_M21,7872
11931834_M21,7397
11931834_M21,7362
11931834_M21,7364
11931834_M21,7392
11931834_M21,7342
11931834_M21,7396
11931835_M11,7876
11931835_M11,7874
11931835_M11,7873
11931835_M11,7872
11931835_M11,7397
11931835_M11,7362
11931835_M11,7364
11931835_M11,7392
11931835_M11,7342
11931835_M11,7396
11931835_M21,7876
11931835_M21,7874
11931835_M21,7873
11931835_M21,7872
11931835_M21,7397
11931835_M21,7362
11931835_M21,7364
11931835_M21,7392
11931835_M21,7342
11931835_M21,7396
11931836_M11,7876
11931836_M11,7874
11931836_M11,7873
11931836_M11,7872
11931836_M11,7397
11931836_M11,7362
11931836_M11,7364
11931836_M11,7392
11931836_M11,7342
11931836_M11,7396
11931836_M21,7876
11931836_M21,7874
11931836_M21,7873
11931836_M21,7872
11931836_M21,7397
11931836_M21,7362
11931836_M21,7364
11931836_M21,7392
11931836_M21,7342
11931836_M21,7396
11931837_M11,7876
11931837_M11,7874
11931837_M11,7873
11931837_M11,7872
11931837_M11,7397
11931837_M11,7362
11931837_M11,7364
11931837_M11,7392
11931837_M11,7342
11931837_M11,7396
11931837_M21,7876
11931837_M21,7874
11931837_M21,7873
11931837_M21,7872
11931837_M21,7397
11931837_M21,7362
11931837_M21,7364
11932008,7392
11932008,7342
11932008,7396
11932009,7876
11932009,7874
11932009,7873
11932009,7872
11932009,7397
11932009,7362
11932009,7364
11932009,7392
11932009,7342
11932009,7396
11932010,7876
11932010,7874
11932010,7873
11932010,7872
11932010,7397
11932010,7362
11932010,7364
11932010,7392
11932010,7342
11932010,7396
11932011,7876
11932011,7874
11932011,7873
11932011,7872
11932011,7397
11932011,7362
11932011,7364
11932011,7392
11932011,7342
11932011,7396
11932012,7876
11932012,7874
11932012,7873
11932012,7872
11932012,7397
11932012,7362
11932012,7364
11932012,7392
11932012,7342
11932012,7396
11932013,7876
11932013,7874
11932013,7873
11932013,7872
11932013,7397
11932013,7362
11932013,7364
11932013,7392
11932013,7342
11932013,7396
11932014,7876
11932014,7874
11932014,7873
11932014,7872
11932014,7397
11932014,7362
11932014,7364
11932014,7392
11932014,7342
11932014,7396
11932015,7876
11932015,7874
11932015,7873
11932015,7872
11932015,7397
11932015,7362
11932015,7364
11932015,7392
11932015,7342
11932015,7396
11932016,7876
11932016,7874
11932016,7873
11932016,7872
11932016,7397
11932016,7362
11932016,7364
11932016,7392
11932016,7342
11932016,7396
11932017,7876
11932017,7874
11932017,7873
11932017,7872
11932017,7397
11932017,7362
11932017,7364
11932017,7392
11932017,7342
11932017,7396
11932018,7876
11932018,7874
11932018,7873
11932018,7872
11932018,7397
11932018,7362
11932018,7364
11932018,7392
11932018,7342
11932018,7396
11932019,7876
11932019,7874
11932019,7873
11932019,7872
11932019,7397
11932019,7362
11932019,7364
11932019,7392
11932019,7342
11932019,7396
11932020,7876
11932020,7874
11932020,7873
11932020,7872
11932020,7397
11932020,7362
11932020,7364
11932020,7392
11932020,7342
11932020,7396
11932021,7876
11932021,7874
11932021,7873
11932021,7872
11932021,7397
11932021,7362
11932021,7364
11932021,7392
11932021,7342
11932021,7396
11932022,7876
11932022,7874
11932022,7873
11932022,7872
11932022,7397
11932022,7362
11932022,7364
11932022,7392
11932022,7342
11932022,7396
11932023,7876
11932023,7874
11932023,7873
11932023,7872
11932023,7397
11932023,7362
11932023,7364
11932023,7392
11932023,7342
11932023,7396
11932024,7876
11932024,7874
11932024,7873
11932024,7872
11932024,7397
11932024,7362
11932024,7364
11932024,7392
11932024,7342
11932024,7396
11932025,7876
11932025,7874
11932025,7873
11932025,7872
11932025,7397
11932025,7362
11932025,7364
11932025,7392
11932025,7342
11932025,7396
11932026,7876
11932026,7874
11932026,7873
11932026,7872
11932026,7397
11932026,7362
11932026,7364
11932026,7392
11932026,7342
11932026,7396
11932027,7876
11932027,7874
11932027,7873
11932027,7872
11932027,7397
11932027,7362
11932027,7364
11932027,7392
11932027,7342
11932027,7396
11932028,7876
11932028,7874
11932028,7873
11932028,7872
11932028,7397
11932028,7362
11932028,7364
11932028,7392
11932028,7342
11932028,7396
11932029,7876
11932029,7874
11932029,7873
11932029,7872
11932029,7397
11932029,7362
11932029,7364
11932029,7392
11932029,7342
11932029,7396
11932030,7876
11932030,7874
11932030,7873
11932030,7872
11932030,7397
11932030,7362
11932030,7364
11932030,7392
11932030,7342
11932030,7396
11932031,7876
11932031,7874
11932031,7873
11932031,7872
11932031,7397
11932031,7362
11932031,7364
11932031,7392
11932031,7342
11932031,7396
11932032,7876
11932032,7874
11932032,7873
11932032,7872
11932032,7397
11932032,7362
11932032,7364
11932032,7392
11932032,7342
11932032,7396
11932033,7876
11932033,7874
11932033,7873
11932033,7872
11932033,7397
11932033,7362
11932033,7364
11932033,7392
11932033,7342
11932033,7396
11932034,7876
11931817_M21,7873
11931817_M21,7872
11931817_M21,7397
11931817_M21,7362
11931817_M21,7364
11931817_M21,7392
11931817_M21,7342
11931817_M21,7396
11931818_M11,7876
11931818_M11,7874
11931818_M11,7873
11931818_M11,7872
11931818_M11,7397
11931818_M11,7362
11931818_M11,7364
11931818_M11,7392
11931818_M11,7342
11931818_M11,7396
11931818_M21,7876
11931818_M21,7874
11931818_M21,7873
11931818_M21,7872
11931818_M21,7397
11931818_M21,7362
11931818_M21,7364
11931818_M21,7392
11931818_M21,7342
11931818_M21,7396
11931819_M11,7876
11931819_M11,7874
11931819_M11,7873
11931819_M11,7872
11931819_M11,7397
11931819_M11,7362
11931819_M11,7364
11931819_M11,7392
11931819_M11,7342
11931819_M11,7396
11931819_M21,7876
11931819_M21,7874
11931819_M21,7873
11931819_M21,7872
11931819_M21,7397
11931819_M21,7362
11931819_M21,7364
11931819_M21,7392
11931819_M21,7342
11931819_M21,7396
11931820_M11,7876
11931820_M11,7874
11931820_M11,7873
11931820_M11,7872
11931820_M11,7397
11931820_M11,7362
11931820_M11,7364
11931820_M11,7392
11931820_M11,7342
11931820_M11,7396
11931820_M21,7876
11931820_M21,7874
11931820_M21,7873
11931820_M21,7872
11931820_M21,7397
11931820_M21,7362
11931820_M21,7364
11931820_M21,7392
11931820_M21,7342
11931820_M21,7396
11931821_M11,7876
11931821_M11,7874
11931821_M11,7873
11931821_M11,7872
11931821_M11,7397
11931821_M11,7362
11931821_M11,7364
11931821_M11,7392
11931821_M11,7342
11931821_M11,7396
11931821_M21,7876
11931821_M21,7874
11931821_M21,7873
11931821_M21,7872
11931837_M21,7392
11931837_M21,7342
11931837_M21,7396
11931838_M11,7876
11931838_M11,7874
11931838_M11,7873
11931838_M11,7872
11931838_M11,7397
11931838_M11,7362
11931838_M11,7364
11931838_M11,7392
11931838_M11,7342
11931838_M11,7396
11931838_M21,7876
11931838_M21,7874
11931838_M21,7873
11931838_M21,7872
11931838_M21,7397
11931838_M21,7362
11931838_M21,7364
11931838_M21,7392
11931838_M21,7342
11931838_M21,7396
11931839_M11,7876
11931839_M11,7874
11931839_M11,7873
11931839_M11,7872
11931839_M11,7397
11931839_M11,7362
11931839_M11,7364
11931839_M11,7392
11931839_M11,7342
11931839_M11,7396
11931839_M21,7876
11931839_M21,7874
11931839_M21,7873
11931839_M21,7872
11931839_M21,7397
11931839_M21,7362
11931839_M21,7364
11931839_M21,7392
11931839_M21,7342
11931839_M21,7396
11931840_M11,7876
11931840_M11,7874
11931840_M11,7873
11931840_M11,7872
11931840_M11,7397
11931840_M11,7362
11931840_M11,7364
11931840_M11,7392
11931840_M11,7342
11931840_M11,7396
11931840_M21,7876
11931840_M21,7874
11931840_M21,7873
11931840_M21,7872
11931840_M21,7397
11931840_M21,7362
11931840_M21,7364
11931840_M21,7392
11931840_M21,7342
11931840_M21,7396
11931841_M11,7876
11931841_M11,7874
11931841_M11,7873
11931841_M11,7872
11931841_M11,7397
11931841_M11,7362
11931841_M11,7364
11931841_M11,7392
11931841_M11,7342
11931841_M11,7396
11931841_M21,7876
11931841_M21,7874
11931841_M21,7873
11931841_M21,7872
11931841_M21,7397
11931841_M21,7362
11931841_M21,7364
11932034,7874
11932034,7873
11932034,7872
11932034,7397
11932034,7362
11932034,7364
11932034,7392
11932034,7342
11932034,7396
11932035,7876
11932035,7874
11932035,7873
11932035,7872
11932035,7397
11932035,7362
11932035,7364
11932035,7392
11932035,7342
11932035,7396
11932036,7876
11932036,7874
11932036,7873
11932036,7872
11932036,7397
11932036,7362
11932036,7364
11932036,7392
11932036,7342
11932036,7396
11932037,7876
11932037,7874
11932037,7873
11932037,7872
11932037,7397
11932037,7362
11932037,7364
11932037,7392
11932037,7342
11932037,7396
11932038,7876
11932038,7874
11932038,7873
11932038,7872
11932038,7397
11932038,7362
11932038,7364
11932038,7392
11932038,7342
11932038,7396
11932039,7876
11932039,7874
11932039,7873
11932039,7872
11932039,7397
11932039,7362
11932039,7364
11932039,7392
11932039,7342
11932039,7396
11932040,7876
11932040,7874
11932040,7873
11932040,7872
11932040,7397
11932040,7362
11932040,7364
11932040,7392
11932040,7342
11932040,7396
11932041,7876
11932041,7874
11932041,7873
11932041,7872
11932041,7397
11932041,7362
11932041,7364
11932041,7392
11932041,7342
11932041,7396
11932042,7876
11932042,7874
11932042,7873
11932042,7872
11932042,7397
11932042,7362
11932042,7364
11932042,7392
11932042,7342
11932042,7396
11932043,7876
11932043,7874
11932043,7873
11932043,7872
11932043,7397
11932043,7362
11932043,7364
11932043,7392
11932043,7342
11932043,7396
11932044,7876
11932044,7874
11932044,7873
11932044,7872
11932044,7397
11932044,7362
11932044,7364
11932044,7392
11932044,7342
11932044,7396
11932045,7876
11932045,7874
11932045,7873
11932045,7872
11932045,7397
11932045,7362
11932045,7364
11932045,7392
11932045,7342
11932045,7396
11932046,7876
11932046,7874
11932046,7873
11932046,7872
11932046,7397
11932046,7362
11932046,7364
11932046,7392
11932105,7402
11932105,7353
11932105,7355
11932105,7166
11932105,7879
11932105,7878
11932105,7877
11932105,7876
11932106,7398
11932106,7347
11932106,7402
11932106,7353
11932106,7355
11932106,7166
11932106,7879
11932106,7878
11932106,7877
11932106,7876
11932107,7398
11932107,7347
11932107,7402
11932107,7353
11932107,7355
11932107,7166
11932107,7879
11932107,7878
11932107,7877
11932107,7876
11932108,7398
11932108,7347
11932108,7402
11932108,7353
11932108,7355
11932108,7166
11932108,7879
11932108,7878
11932108,7877
11932108,7876
11932109,7398
11932109,7347
11932109,7402
11932109,7353
11932109,7355
11932109,7166
11932109,7879
11932109,7878
11932109,7877
11932109,7876
11932110,7398
11932110,7347
11932110,7402
11932110,7353
11932110,7355
11932110,7166
11932110,7879
11932110,7878
11932110,7877
11932110,7876
11932111,7398
11932111,7347
11932111,7402
11932111,7353
11932111,7355
11932111,7166
11932111,7879
11932111,7878
11932111,7877
11932111,7876
11932112,7398
11932112,7347
11932112,7402
11932112,7353
11932112,7355
11932112,7166
11932112,7879
11932112,7878
11932112,7877
11932112,7876
11932113,7398
11932113,7347
11932113,7402
11932113,7353
11932113,7355
11932113,7166
11932113,7879
11932113,7878
11932113,7877
11932113,7876
11932114,7398
11932114,7347
11932114,7402
11932114,7353
11932114,7355
11932114,7166
11932114,7879
11932114,7878
11932114,7877
11932114,7876
11932115,7398
11932115,7347
11932115,7402
11932115,7353
11932115,7355
11932115,7166
11932115,7879
11932115,7878
11932115,7877
11932115,7876
11932116,7398
11932116,7347
11932116,7402
11932116,7353
11932116,7355
11932116,7166
11932116,7879
11932116,7878
11932116,7877
11932116,7876
11932117,7398
11932117,7347
11932117,7402
11932117,7353
11932117,7355
11932117,7166
11932117,7879
11932117,7878
11931821_M21,7397
11931821_M21,7362
11931821_M21,7364
11931821_M21,7392
11931821_M21,7342
11931821_M21,7396
11931822_M11,7876
11931822_M11,7874
11931822_M11,7873
11931822_M11,7872
11931822_M11,7397
11931822_M11,7362
11931822_M11,7364
11931822_M11,7392
11931822_M11,7342
11931822_M11,7396
11931822_M21,7876
11931822_M21,7874
11931822_M21,7873
11931822_M21,7872
11931822_M21,7397
11931822_M21,7362
11931822_M21,7364
11931822_M21,7392
11931822_M21,7342
11931822_M21,7396
11931823_M11,7876
11931823_M11,7874
11931823_M11,7873
11931823_M11,7872
11931823_M11,7397
11931823_M11,7362
11931823_M11,7364
11931823_M11,7392
11931823_M11,7342
11931823_M11,7396
11931823_M21,7876
11931823_M21,7874
11931823_M21,7873
11931823_M21,7872
11931823_M21,7397
11931823_M21,7362
11931823_M21,7364
11931823_M21,7392
11931823_M21,7342
11931823_M21,7396
11931824_M11,7876
11931824_M11,7874
11931824_M11,7873
11931824_M11,7872
11931824_M11,7397
11931824_M11,7362
11931824_M11,7364
11931824_M11,7392
11931824_M11,7342
11931824_M11,7396
11931824_M21,7876
11931824_M21,7874
11931824_M21,7873
11931824_M21,7872
11931824_M21,7397
11931824_M21,7362
11931824_M21,7364
11931824_M21,7392
11931824_M21,7342
11931824_M21,7396
11931825_M11,7876
11931825_M11,7874
11931825_M11,7873
11931825_M11,7872
11931825_M11,7397
11931825_M11,7362
11931825_M11,7364
11931825_M11,7392
11931825_M11,7342
11931825_M11,7396
11931825_M21,7876
11931825_M21,7874
11931825_M21,7873
11931825_M21,7872
11931825_M21,7397
11931841_M21,7392
11931841_M21,7342
11931841_M21,7396
11931842_M11,7876
11931842_M11,7874
11931842_M11,7873
11931842_M11,7872
11931842_M11,7397
11931842_M11,7362
11931842_M11,7364
11931842_M11,7392
11931842_M11,7342
11931842_M11,7396
11931842_M21,7876
11931842_M21,7874
11931842_M21,7873
11931842_M21,7872
11931842_M21,7397
11931842_M21,7362
11931842_M21,7364
11931842_M21,7392
11931842_M21,7342
11931842_M21,7396
11931843_M11,7876
11931843_M11,7874
11931843_M11,7873
11931843_M11,7872
11931843_M11,7397
11931843_M11,7362
11931843_M11,7364
11931843_M11,7392
11931843_M11,7342
11931843_M11,7396
11931843_M21,7876
11931843_M21,7874
11931843_M21,7873
11931843_M21,7872
11931843_M21,7397
11931843_M21,7362
11931843_M21,7364
11931843_M21,7392
11931843_M21,7342
11931843_M21,7396
11931844_M11,7876
11931844_M11,7874
11931844_M11,7873
11931844_M11,7872
11931844_M11,7397
11931844_M11,7362
11931844_M11,7364
11931844_M11,7392
11931844_M11,7342
11931844_M11,7396
11931844_M21,7876
11931844_M21,7874
11931844_M21,7873
11931844_M21,7872
11931844_M21,7397
11931844_M21,7362
11931844_M21,7364
11931844_M21,7392
11931844_M21,7342
11931844_M21,7396
11931845_M11,7876
11931845_M11,7874
11931845_M11,7873
11931845_M11,7872
11931845_M11,7397
11931845_M11,7362
11931845_M11,7364
11931845_M11,7392
11931845_M11,7342
11931845_M11,7396
11931845_M21,7876
11931845_M21,7874
11931845_M21,7873
11931845_M21,7872
11931845_M21,7397
11931845_M21,7362
11931845_M21,7364
11931845_M21,7392
11932046,7342
11932046,7396
11932047,7876
11932047,7874
11932047,7873
11932047,7872
11932047,7397
11932047,7362
11932047,7364
11932047,7392
11932047,7342
11932047,7396
11932048,7876
11932048,7874
11932048,7873
11932048,7872
11932048,7397
11932048,7362
11932048,7364
11932048,7392
11932048,7342
11932048,7396
11932049,7876
11932049,7874
11932049,7873
11932049,7872
11932049,7397
11932049,7362
11932049,7364
11932049,7392
11932049,7342
11932049,7396
11932050,7876
11932050,7874
11932050,7873
11932050,7872
11932050,7397
11932050,7362
11932050,7364
11932050,7392
11932050,7342
11932050,7396
11932051,7876
11932051,7874
11932051,7873
11932051,7872
11932051,7397
11932051,7362
11932051,7364
11932051,7392
11932051,7342
11932051,7396
11932052,7876
11932052,7874
11932052,7873
11932052,7872
11932052,7397
11932052,7362
11932052,7364
11932052,7392
11932052,7342
11932052,7396
11932053,7876
11932053,7874
11932053,7873
11932053,7872
11932053,7397
11932053,7362
11932053,7364
11932053,7392
11932053,7342
11932053,7396
11932054,7876
11932054,7874
11932054,7873
11932054,7872
11932054,7397
11932054,7362
11932054,7364
11932054,7392
11932054,7342
11932054,7396
11932055,7876
11932055,7874
11932055,7873
11932055,7872
11932055,7397
11932055,7362
11932055,7364
11932055,7392
11932055,7342
11932055,7396
11932056,7876
11932056,7874
11932056,7873
11932056,7872
11932056,7397
11932056,7362
11932056,7364
11932056,7392
11932056,7342
11932056,7396
11932057,7876
11932057,7874
11932057,7873
11932057,7872
11932057,7397
11932057,7362
11932057,7364
11932057,7392
11932057,7342
11932057,7396
11932058,7876
11932058,7874
11932058,7873
11932058,7872
11932058,7397
11932058,7362
11932058,7364
11932058,7392
11932058,7342
11932058,7396
11932059,7876
11932059,7874
11932059,7873
11932059,7872
11932059,7397
11932059,7362
11932059,7364
11932117,7877
11932117,7876
11932118,7398
11932118,7347
11932118,7402
11932118,7353
11932118,7355
11932118,7166
11932118,7879
11932118,7878
11932118,7877
11932118,7876
11932119,7398
11932119,7347
11932119,7402
11932119,7353
11932119,7355
11932119,7166
11932119,7879
11932119,7878
11932119,7877
11932119,7876
11932120,7398
11932120,7347
11932120,7402
11932120,7353
11932120,7355
11932120,7166
11932120,7879
11932120,7878
11932120,7877
11932120,7876
11932121,7398
11932121,7347
11932121,7402
11932121,7353
11932121,7355
11932121,7166
11932121,7879
11932121,7878
11932121,7877
11932121,7876
11932122,7398
11932122,7347
11932122,7402
11932122,7353
11932122,7355
11932122,7166
11932122,7879
11932122,7878
11932122,7877
11932122,7876
11932123,7398
11932123,7347
11932123,7402
11932123,7353
11932123,7355
11932123,7166
11932123,7879
11932123,7878
11932123,7877
11932123,7876
11932124,7398
11932124,7347
11932124,7402
11932124,7353
11932124,7355
11932124,7166
11932124,7879
11932124,7878
11932124,7877
11932124,7876
11932125,7398
11932125,7347
11932125,7402
11932125,7353
11932125,7355
11932125,7166
11932125,7879
11932125,7878
11932125,7877
11932125,7876
11932126,7398
11932126,7347
11932126,7402
11932126,7353
11932126,7355
11932126,7166
11932126,7879
11932126,7878
11932126,7877
11932126,7876
11932127,7398
11932127,7347
11932127,7402
11932127,7353
11932127,7355
11932127,7166
11932127,7879
11932127,7878
11932127,7877
11932127,7876
11932128,7398
11932128,7347
11932128,7402
11932128,7353
11932128,7355
11932128,7166
11932128,7879
11932128,7878
11932128,7877
11932128,7876
11932129,7398
11932129,7347
11932129,7402
11932129,7353
11932129,7355
11932129,7166
11932129,7879
11932129,7878
11932129,7877
11932129,7876
11932130,7398
11932130,7347
11932130,7402
11932130,7353
11932130,7355
11931825_M21,7362
11931825_M21,7364
11931825_M21,7392
11931825_M21,7342
11931825_M21,7396
11931826_M11,7876
11931826_M11,7874
11931826_M11,7873
11931826_M11,7872
11931826_M11,7397
11931826_M11,7362
11931826_M11,7364
11931826_M11,7392
11931826_M11,7342
11931826_M11,7396
11931826_M21,7876
11931826_M21,7874
11931826_M21,7873
11931826_M21,7872
11931826_M21,7397
11931826_M21,7362
11931826_M21,7364
11931826_M21,7392
11931826_M21,7342
11931826_M21,7396
11931827_M11,7876
11931827_M11,7874
11931827_M11,7873
11931827_M11,7872
11931827_M11,7397
11931827_M11,7362
11931827_M11,7364
11931827_M11,7392
11931827_M11,7342
11931827_M11,7396
11931827_M21,7876
11931827_M21,7874
11931827_M21,7873
11931827_M21,7872
11931827_M21,7397
11931827_M21,7362
11931827_M21,7364
11931827_M21,7392
11931827_M21,7342
11931827_M21,7396
11931828_M11,7876
11931828_M11,7874
11931828_M11,7873
11931828_M11,7872
11931828_M11,7397
11931828_M11,7362
11931828_M11,7364
11931828_M11,7392
11931828_M11,7342
11931828_M11,7396
11931828_M21,7876
11931828_M21,7874
11931828_M21,7873
11931828_M21,7872
11931828_M21,7397
11931828_M21,7362
11931828_M21,7364
11931828_M21,7392
11931828_M21,7342
11931828_M21,7396
11931829_M11,7876
11931829_M11,7874
11931829_M11,7873
11931829_M11,7872
11931829_M11,7397
11931829_M11,7362
11931829_M11,7364
11931829_M11,7392
11931829_M11,7342
11931829_M11,7396
11931829_M21,7876
11931829_M21,7874
11931829_M21,7873
11931829_M21,7872
11931829_M21,7397
11931845_M21,7342
11931845_M21,7396
11931846_M11,7876
11931846_M11,7874
11931846_M11,7873
11931846_M11,7872
11931846_M11,7397
11931846_M11,7362
11931846_M11,7364
11931846_M11,7392
11931846_M11,7342
11931846_M11,7396
11931846_M21,7876
11931846_M21,7874
11931846_M21,7873
11931846_M21,7872
11931846_M21,7397
11931846_M21,7362
11931846_M21,7364
11931846_M21,7392
11931846_M21,7342
11931846_M21,7396
11931847_M11,7876
11931847_M11,7874
11931847_M11,7873
11931847_M11,7872
11931847_M11,7397
11931847_M11,7362
11931847_M11,7364
11931847_M11,7392
11931847_M11,7342
11931847_M11,7396
11931847_M21,7876
11931847_M21,7874
11931847_M21,7873
11931847_M21,7872
11931847_M21,7397
11931847_M21,7362
11931847_M21,7364
11931847_M21,7392
11931847_M21,7342
11931847_M21,7396
11931848_M11,7876
11931848_M11,7874
11931848_M11,7873
11931848_M11,7872
11931848_M11,7397
11931848_M11,7362
11931848_M11,7364
11931848_M11,7392
11931848_M11,7342
11931848_M11,7396
11931848_M21,7876
11931848_M21,7874
11931848_M21,7873
11931848_M21,7872
11931848_M21,7397
11931848_M21,7362
11931848_M21,7364
11931848_M21,7392
11931848_M21,7342
11931848_M21,7396
11931849_M11,7876
11931849_M11,7874
11931849_M11,7873
11931849_M11,7872
11931849_M11,7397
11931849_M11,7362
11931849_M11,7364
11931849_M11,7392
11931849_M11,7342
11931849_M11,7396
11931849_M21,7876
11931849_M21,7874
11931849_M21,7873
11931849_M21,7872
11931849_M21,7397
11931849_M21,7362
11931849_M21,7364
11931849_M21,7392
11932059,7392
11932059,7342
11932059,7396
11932060,7876
11932060,7874
11932060,7873
11932060,7872
11932060,7397
11932060,7362
11932060,7364
11932060,7392
11932060,7342
11932060,7396
11932061,7876
11932061,7874
11932061,7873
11932061,7872
11932061,7397
11932061,7362
11932061,7364
11932061,7392
11932061,7342
11932061,7396
11932062,7876
11932062,7874
11932062,7873
11932062,7872
11932062,7397
11932062,7362
11932062,7364
11932062,7392
11932062,7342
11932062,7396
11932063,7876
11932063,7874
11932063,7873
11932063,7872
11932063,7397
11932063,7362
11932063,7364
11932063,7392
11932063,7342
11932063,7396
11932064,7876
11932064,7874
11932064,7873
11932064,7872
11932064,7397
11932064,7362
11932064,7364
11932064,7392
11932064,7342
11932064,7396
11932065,7876
11932065,7874
11932065,7873
11932065,7872
11932065,7397
11932065,7362
11932065,7364
11932065,7392
11932065,7342
11932065,7396
11932066,7876
11932066,7874
11932066,7873
11932066,7872
11932066,7397
11932066,7362
11932066,7364
11932066,7392
11932066,7342
11932066,7396
11932067,7876
11932067,7874
11932067,7873
11932067,7872
11932067,7397
11932067,7362
11932067,7364
11932067,7392
11932067,7342
11932067,7396
11932068,7876
11932068,7874
11932068,7873
11932068,7872
11932068,7397
11932068,7362
11932068,7364
11932068,7392
11932068,7342
11932068,7396
11932069,7876
11932069,7874
11932069,7873
11932069,7872
11932069,7397
11932069,7362
11932069,7364
11932069,7392
11932069,7342
11932069,7396
11932070,7876
11932070,7874
11932070,7873
11932070,7872
11932070,7397
11932070,7362
11932070,7364
11932070,7392
11932070,7342
11932070,7396
11932071,7876
11932071,7874
11932071,7873
11932071,7872
11932071,7397
11932071,7362
11932071,7364
11932071,7392
11932071,7342
11932071,7396
11932072,7876
11932072,7874
11932072,7873
11932072,7872
11932072,7397
11932130,7166
11932130,7879
11932130,7878
11932130,7877
11932130,7876
11932131,7398
11932131,7347
11932131,7402
11932131,7353
11932131,7355
11932131,7166
11932131,7879
11932131,7878
11932131,7877
11932131,7876
11932132,7398
11932132,7347
11932132,7402
11932132,7353
11932132,7355
11932132,7166
11932132,7879
11932132,7878
11932132,7877
11932132,7876
11932133,7398
11932133,7347
11932133,7402
11932133,7353
11932133,7355
11932133,7166
11932133,7879
11932133,7878
11932133,7877
11932133,7876
11932134,7398
11932134,7347
11932134,7402
11932134,7353
11932134,7355
11932134,7166
11932134,7879
11932134,7878
11932134,7877
11932134,7876
11932135,7398
11932135,7347
11932135,7402
11932135,7353
11932135,7355
11932135,7166
11932135,7879
11932135,7878
11932135,7877
11932135,7876
11932136,7398
11932136,7347
11932136,7402
11932136,7353
11932136,7355
11932136,7166
11932136,7879
11932136,7878
11932136,7877
11932136,7876
11932137,7398
11932137,7347
11932137,7402
11932137,7353
11932137,7355
11932137,7166
11932137,7879
11932137,7878
11932137,7877
11932137,7876
11932138,7398
11932138,7347
11932138,7402
11932138,7353
11932138,7355
11932138,7166
11932138,7879
11932138,7878
11932138,7877
11932138,7876
11932139,7398
11932139,7347
11932139,7402
11932139,7353
11932139,7355
11932139,7166
11932139,7879
11932139,7878
